timestamp_iso,event_id,event_title,event_slug,dominant_outcome,dominant_side,last_price,base_price,price_jump,recent_volume,dominance,signal_type,signal_reason,news_titles
2025-12-15T19:54:50Z,105989,Bitcoin above ___ on December 22?,bitcoin-above-on-december-22,Yes,BUY,0.968000,0.901500,0.066500,50.000000,1.000000,NEUTRAL_WATCH,"side=BUY, outcome=Yes; jump=0.067, last=0.968, dominance=1.00, vol=50.0; BUY run but price already relatively high",ETHIAD: A novel explainable model for detecting illicit accounts on Ethereum | Stocks Mixed as Bond Yields Rise | Stocks Settle Higher on Strength in Chip Makers and Boeing
2025-12-15T20:01:30Z,106064,Highest temperature in London on December 17?,highest-temperature-in-london-on-december-17,No,BUY,0.990000,0.668333,0.321667,10.000000,1.000000,NEUTRAL_WATCH,"side=BUY, outcome=No; jump=0.322, last=0.990, dominance=1.00, vol=10.0; BUY run but price already relatively high",Proteomic profiles of Lissachatina (Heterobranchia) and Pomacea (Caenogastropoda) snails infected with Angiostrongylus cantonensis using 4D label-free quantitative analysis | The recombinant zoster vaccine induces trained immunity in monocytes through persistent downregulation of TGFβ
2025-12-15T20:07:36Z,106064,Highest temperature in London on December 17?,highest-temperature-in-london-on-december-17,No,BUY,0.990000,0.666667,0.323333,10.000000,1.000000,NEUTRAL_WATCH,"side=BUY, outcome=No; jump=0.323, last=0.990, dominance=1.00, vol=10.0; BUY run but price already relatively high",Proteomic profiles of Lissachatina (Heterobranchia) and Pomacea (Caenogastropoda) snails infected with Angiostrongylus cantonensis using 4D label-free quantitative analysis | The recombinant zoster vaccine induces trained immunity in monocytes through persistent downregulation of TGFβ
2025-12-16T05:58:36Z,106355,"Elon Musk # tweets December 19 - December 26, 2025?",elon-musk-of-tweets-december-19-december-26,No,BUY,0.900000,0.850654,0.049346,235.000000,0.978723,NEUTRAL_WATCH,"side=BUY, outcome=No; jump=0.049, last=0.900, dominance=0.98, vol=235.0; BUY run but price already relatively high",
2025-12-16T06:06:04Z,106355,"Elon Musk # tweets December 19 - December 26, 2025?",elon-musk-of-tweets-december-19-december-26,No,BUY,0.996000,0.941097,0.054903,1800.000000,0.958333,NEUTRAL_WATCH,"side=BUY, outcome=No; jump=0.055, last=0.996, dominance=0.96, vol=1800.0; BUY run but price already relatively high",
2025-12-16T06:15:31Z,106355,"Elon Musk # tweets December 19 - December 26, 2025?",elon-musk-of-tweets-december-19-december-26,Yes,SELL,0.950000,0.857692,0.092308,236.125942,0.656429,CAUTION_BEARISH_SIGNAL,"side=SELL, outcome=Yes; jump=0.092, last=0.950, dominance=0.66, vol=236.1; dominant SELL flow during run window",
2025-12-16T06:22:49Z,106355,"Elon Musk # tweets December 19 - December 26, 2025?",elon-musk-of-tweets-december-19-december-26,No,BUY,0.998000,0.237312,0.760688,398.920000,0.611451,NEUTRAL_WATCH,"side=BUY, outcome=No; jump=0.761, last=0.998, dominance=0.61, vol=398.9; BUY run but price already relatively high",
2025-12-16T06:30:22Z,106355,"Elon Musk # tweets December 19 - December 26, 2025?",elon-musk-of-tweets-december-19-december-26,Yes,BUY,0.998000,0.375971,0.622029,247.671332,0.881545,NEUTRAL_WATCH,"side=BUY, outcome=Yes; jump=0.622, last=0.998, dominance=0.88, vol=247.7; BUY run but price already relatively high",
2025-12-16T06:37:44Z,106355,"Elon Musk # tweets December 19 - December 26, 2025?",elon-musk-of-tweets-december-19-december-26,Yes,BUY,0.950000,0.526308,0.423692,256.824545,0.960448,NEUTRAL_WATCH,"side=BUY, outcome=Yes; jump=0.424, last=0.950, dominance=0.96, vol=256.8; BUY run but price already relatively high",
2025-12-16T06:43:05Z,106355,"Elon Musk # tweets December 19 - December 26, 2025?",elon-musk-of-tweets-december-19-december-26,No,BUY,0.999000,0.605090,0.393910,82.266000,1.000000,NEUTRAL_WATCH,"side=BUY, outcome=No; jump=0.394, last=0.999, dominance=1.00, vol=82.3; BUY run but price already relatively high",
2025-12-16T06:48:23Z,106355,"Elon Musk # tweets December 19 - December 26, 2025?",elon-musk-of-tweets-december-19-december-26,No,BUY,0.997000,0.837347,0.159653,30.260500,1.000000,NEUTRAL_WATCH,"side=BUY, outcome=No; jump=0.160, last=0.997, dominance=1.00, vol=30.3; BUY run but price already relatively high",
2025-12-16T06:57:05Z,106355,"Elon Musk # tweets December 19 - December 26, 2025?",elon-musk-of-tweets-december-19-december-26,Yes,BUY,0.950000,0.366349,0.583651,1086.723014,0.754522,NEUTRAL_WATCH,"side=BUY, outcome=Yes; jump=0.584, last=0.950, dominance=0.75, vol=1086.7; BUY run but price already relatively high",
2025-12-16T07:02:09Z,106355,"Elon Musk # tweets December 19 - December 26, 2025?",elon-musk-of-tweets-december-19-december-26,Yes,BUY,0.930000,0.286791,0.643209,875.843073,0.962919,NEUTRAL_WATCH,"side=BUY, outcome=Yes; jump=0.643, last=0.930, dominance=0.96, vol=875.8; BUY run but price already relatively high",
2025-12-16T07:07:09Z,106355,"Elon Musk # tweets December 19 - December 26, 2025?",elon-musk-of-tweets-december-19-december-26,No,BUY,0.930000,0.331663,0.598337,7.870000,1.000000,NEUTRAL_WATCH,"side=BUY, outcome=No; jump=0.598, last=0.930, dominance=1.00, vol=7.9; BUY run but price already relatively high",
2025-12-16T07:17:21Z,106355,"Elon Musk # tweets December 19 - December 26, 2025?",elon-musk-of-tweets-december-19-december-26,No,BUY,0.960000,0.621182,0.338818,325.000000,1.000000,NEUTRAL_WATCH,"side=BUY, outcome=No; jump=0.339, last=0.960, dominance=1.00, vol=325.0; BUY run but price already relatively high",
2025-12-16T07:26:36Z,106355,"Elon Musk # tweets December 19 - December 26, 2025?",elon-musk-of-tweets-december-19-december-26,No,BUY,0.999000,0.791800,0.207200,27.727000,1.000000,NEUTRAL_WATCH,"side=BUY, outcome=No; jump=0.207, last=0.999, dominance=1.00, vol=27.7; BUY run but price already relatively high",
2025-12-16T07:35:04Z,106355,"Elon Musk # tweets December 19 - December 26, 2025?",elon-musk-of-tweets-december-19-december-26,Yes,BUY,0.900000,0.846594,0.053406,2424.113585,0.501575,NEUTRAL_WATCH,"side=BUY, outcome=Yes; jump=0.053, last=0.900, dominance=0.50, vol=2424.1; BUY run but price already relatively high",
